avg_dollar_volume,behavior,capital,close_date,close_price,close_reason,close_time_et,entry_date,entry_price,entry_rule,exit_price,held_sessions,highest_price,hold_days,id,initial_stop_price,latest_price,liquidity_cap,market_value,outcome,realized_pnl,realized_pnl_pct,selected_version,shares,status,stop_cap_pct,stop_price,strategy_id,strategy_source,technical_initial_stop_price,ticker,timeframe,unrealized_pnl,unrealized_pnl_pct
613481593.65,ارتداد,5054.0,2023-10-02,55.328,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2023-09-28,53.2,ارتداد زخم,56.392,2,55.59,21,V31-0372,50.59,54.57,6134815.94,0.0,TRAILING_WIN,202.16,4.0,السياسة المعتمدة,95,CLOSED,,55.328,SHOP_monthly_rebound_approved,معتمد,50.59,SHOP,monthly,0.0,2.58
549345904.99,ارتداد,10150.02,2023-10-03,55.1157,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2023-09-29,54.57,ارتداد زخم,56.7528,2,55.21,10,V31-0373,50.59,54.0,5493459.05,0.0,TRAILING_WIN,101.5,1.0,السياسة المعتمدة,186,CLOSED,,55.1157,SHOP_swing_rebound_approved,معتمد,50.59,SHOP,swing,0.0,-1.04
17417685532.78,ارتداد,18012.77,2023-10-06,44.7016,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2023-10-04,44.041,ارتداد زخم,46.2431,2,44.9,10,V31-0374,41.2412,44.688,174176855.33,0.0,TRAILING_WIN,270.18,1.5,السياسة المعتمدة,409,CLOSED,,44.7016,NVDA_swing_rebound_approved,معتمد,41.2412,NVDA,swing,0.0,1.47
247101879.89,ارتداد,18092.37,2023-10-10,48.9901,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2023-10-06,48.505,ارتداد زخم,53.3555,2,49.2175,21,V31-0375,44.6186,49.1,2471018.8,0.0,TRAILING_WIN,180.94,1.0,السياسة المعتمدة,373,CLOSED,,48.9901,ANET_monthly_rebound_approved,معتمد,44.6186,ANET,monthly,0.0,1.23
347033547.4,ارتداد,18190.74,2023-10-18,51.435,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,15:05:00,2023-10-16,53.66,ارتداد زخم,56.8796,2,53.88,25,V31-0376,51.435,53.17,3470335.47,0.0,LOSS,-754.28,-4.15,السياسة المعتمدة,339,CLOSED,,51.435,MRVL_monthly_rebound_approved,معتمد,51.435,MRVL,monthly,0.0,-0.91
1366755548.75,ارتداد,17886.53,2023-10-26,84.282,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2023-10-24,88.111,ارتداد زخم,92.5165,2,88.111,10,V31-0377,84.282,84.963,13667555.49,0.0,LOSS,-777.28,-4.35,السياسة المعتمدة,203,CLOSED,,84.282,AVGO_swing_rebound_approved,معتمد,84.282,AVGO,swing,0.0,-3.57
1426325270.39,ارتداد,17521.72,2023-10-31,84.6744,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2023-10-27,83.836,ارتداد زخم,88.0278,2,84.943,10,V31-0378,81.834,84.125,14263252.7,0.0,TRAILING_WIN,175.23,1.0,السياسة المعتمدة,209,CLOSED,,84.6744,AVGO_swing_rebound_approved,معتمد,81.834,AVGO,swing,0.0,0.34
328341451.92,ارتداد,10571.4,2023-10-31,46.2499,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2023-10-27,44.0475,ارتداد زخم,46.2499,2,44.675,10,V31-0379,42.0625,43.93,3283414.52,0.0,WIN,528.58,5.0,السياسة المعتمدة,240,CLOSED,,44.488,ANET_swing_rebound_approved,معتمد,42.0625,ANET,swing,0.0,-0.27
335999649.38,ارتداد,6332.84,2023-10-30,46.43,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,10:40:00,2023-10-27,47.26,ارتداد زخم,50.0956,1,47.26,25,V31-0380,46.43,47.26,3359996.49,0.0,LOSS,-111.22,-1.76,السياسة المعتمدة,134,CLOSED,,46.43,MRVL_monthly_rebound_approved,معتمد,46.43,MRVL,monthly,0.0,-0.0
415047796.75,ارتداد,17782.84,2023-11-02,52.8476,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:40:00,2023-10-31,50.0925,ارتداد زخم,55.1017,2,52.9375,21,V31-0381,43.6478,52.71,4150477.97,0.0,TRAILING_WIN,978.06,5.5,السياسة المعتمدة,355,CLOSED,,52.8476,ANET_monthly_rebound_approved,معتمد,43.6478,ANET,monthly,0.0,5.23
558972255.53,ارتداد,10685.01,2023-11-02,50.7416,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2023-11-01,48.79,ارتداد زخم,50.7416,1,48.79,10,V31-0382,45.5,48.79,5589722.56,0.0,WIN,427.4,4.0,السياسة المعتمدة,219,CLOSED,,45.5,SHOP_swing_rebound_approved,معتمد,45.5,SHOP,swing,0.0,0.0
558972255.53,ارتداد,6440.28,2023-11-02,51.7174,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2023-11-01,48.79,ارتداد زخم,51.7174,1,48.79,21,V31-0383,45.5,48.79,5589722.56,0.0,WIN,386.42,6.0,السياسة المعتمدة,132,CLOSED,,45.5,SHOP_monthly_rebound_approved,معتمد,45.5,SHOP,monthly,0.0,0.0
5708918202.56,اختراق,18521.25,2023-11-07,112.8112,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2023-11-03,112.25,قاعدة اختراق,117.8625,2,113.08,10,V31-0384,103.2938,111.75,57089182.03,0.0,TRAILING_WIN,92.6,0.5,السياسة المعتمدة,165,CLOSED,,112.8112,AMD_swing_breakout_approved,معتمد,103.2938,AMD,swing,0.0,-0.45
5727139073.58,اختراق,18492.35,2023-11-09,115.1517,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2023-11-07,113.45,قاعدة اختراق,119.1225,2,115.3166,10,V31-0385,104.7723,113.59,57271390.74,0.0,TRAILING_WIN,277.38,1.5,السياسة المعتمدة,163,CLOSED,,115.1517,AMD_swing_breakout_approved,معتمد,104.7723,AMD,swing,0.0,0.12
5842326706.64,اختراق,18618.63,2023-11-15,121.5547,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2023-11-10,118.59,قاعدة اختراق,124.5195,3,122.11,10,V31-0386,109.6792,119.88,58423267.07,0.0,TRAILING_WIN,465.46,2.5,السياسة المعتمدة,157,CLOSED,,121.5547,AMD_swing_breakout_approved,معتمد,109.6792,AMD,swing,0.0,1.09
360897633.2,اختراق,11234.91,2023-11-16,57.8854,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2023-11-14,57.03,قاعدة اختراق,59.3112,2,58.12,8,V31-0387,53.3079,57.17,3608976.33,0.0,TRAILING_WIN,168.51,1.5,السياسة المعتمدة,197,CLOSED,,57.8854,MRVL_swing_breakout_approved,معتمد,53.3079,MRVL,swing,0.0,0.25
17666741490.43,اختراق,18903.37,2023-11-30,46.4635,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,13:15:00,2023-11-20,50.409,قاعدة اختراق,55.4499,7,50.517,21,V31-0388,46.4635,48.14,176667414.9,0.0,LOSS,-1479.56,-7.83,السياسة المعتمدة,375,CLOSED,,46.4635,NVDA_monthly_breakout_approved,معتمد,46.4635,NVDA,monthly,0.0,-4.5
6086263567.57,اختراق,11270.92,2023-11-27,123.1225,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2023-11-22,122.51,قاعدة اختراق,128.6355,2,123.25,10,V31-0389,114.9379,122.1901,60862635.68,0.0,TRAILING_WIN,56.35,0.5,السياسة المعتمدة,92,CLOSED,,123.1225,AMD_swing_breakout_approved,معتمد,114.9379,AMD,swing,0.0,-0.26
2179791611.53,ارتداد,18352.97,2023-12-11,96.8373,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2023-12-07,92.226,ارتداد زخم,96.8373,2,95.073,10,V31-0390,90.31,94.43,21797916.12,0.0,WIN,917.65,5.0,السياسة المعتمدة,199,CLOSED,,94.9928,AVGO_swing_rebound_approved,معتمد,90.31,AVGO,swing,0.0,2.39
2179791611.53,ارتداد,10974.89,2023-12-11,101.4486,تحقق الهدف - تنفيذ خمس دقائق,11:45:00,2023-12-07,92.226,ارتداد زخم,101.4486,2,95.073,21,V31-0391,89.9,94.43,21797916.12,0.0,WIN,1097.49,10.0,السياسة المعتمدة,119,CLOSED,,94.9928,AVGO_monthly_rebound_approved,معتمد,89.9,AVGO,monthly,0.0,2.39
5592203005.05,اختراق,6546.87,2023-12-11,130.9374,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2023-12-07,128.37,قاعدة اختراق,134.7885,2,131.0,10,V31-0392,120.4083,128.92,55922030.05,0.0,TRAILING_WIN,130.94,2.0,السياسة المعتمدة,51,CLOSED,,130.9374,AMD_swing_breakout_approved,معتمد,120.4083,AMD,swing,0.0,0.43
452726034.47,ارتداد,4018.63,2023-12-11,52.9728,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,11:15:00,2023-12-07,52.19,ارتداد زخم,55.3214,2,53.12,25,V31-0393,50.35,52.88,4527260.34,0.0,TRAILING_WIN,60.28,1.5,السياسة المعتمدة,77,CLOSED,,52.9728,MRVL_monthly_rebound_approved,معتمد,50.35,MRVL,monthly,0.0,1.32
6055515183.22,اختراق,19220.63,2023-12-13,139.7864,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2023-12-11,134.41,قاعدة اختراق,141.1305,2,139.89,10,V31-0394,125.5775,137.61,60555151.83,0.0,TRAILING_WIN,768.83,4.0,السياسة المعتمدة,143,CLOSED,,139.7864,AMD_swing_breakout_approved,معتمد,125.5775,AMD,swing,0.0,2.38
464026353.74,اختراق,19565.7,2023-12-18,60.1793,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2023-12-14,59.29,قاعدة اختراق,61.6616,2,60.276,8,V31-0395,55.1734,59.59,4640263.54,0.0,TRAILING_WIN,293.47,1.5,السياسة المعتمدة,330,CLOSED,,60.1793,MRVL_swing_breakout_approved,معتمد,55.1734,MRVL,swing,0.0,0.51
7763141540.46,اختراق,19573.38,2023-12-29,149.7217,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2023-12-27,146.07,قاعدة اختراق,153.3735,2,150.41,10,V31-0396,136.1464,148.76,77631415.4,0.0,TRAILING_WIN,489.33,2.5,السياسة المعتمدة,134,CLOSED,,149.7217,AMD_swing_breakout_approved,معتمد,136.1464,AMD,swing,0.0,1.84
382446840.25,ارتداد,19859.94,2024-01-08,60.9735,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-01-04,58.07,ارتداد زخم,61.5542,2,61.15,25,V31-0397,52.5637,59.92,3824468.4,0.0,TRAILING_WIN,993.0,5.0,السياسة المعتمدة,342,CLOSED,,60.9735,MRVL_monthly_rebound_approved,معتمد,52.5637,MRVL,monthly,0.0,3.19
17133223935.77,اختراق,20274.17,2024-01-10,54.0819,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-01-08,52.253,قاعدة اختراق,57.4783,2,54.325,21,V31-0398,48.3703,53.14,171332239.36,0.0,TRAILING_WIN,709.61,3.5,السياسة المعتمدة,388,CLOSED,,54.0819,NVDA_monthly_breakout_approved,معتمد,48.3703,NVDA,monthly,0.0,1.7
540502492.58,ترند,12114.56,2024-01-12,76.0946,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-01-08,75.716,متابعة ترند,78.7446,4,76.137,13,V31-0399,72.325,76.02,5405024.93,0.0,TRAILING_WIN,60.58,0.5,السياسة المعتمدة,160,CLOSED,,76.0946,LRCX_swing_trend_approved,معتمد,72.325,LRCX,swing,0.0,0.4
440217177.13,اختراق,7308.54,2024-01-12,66.0333,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-01-08,64.11,قاعدة اختراق,66.6744,4,66.045,8,V31-0400,59.9086,65.87,4402171.77,0.0,TRAILING_WIN,219.26,3.0,السياسة المعتمدة,114,CLOSED,,66.0333,MRVL_swing_breakout_approved,معتمد,59.9086,MRVL,swing,0.0,2.75
3644331186.01,ارتداد,4329.96,2024-01-16,111.4965,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-01-09,108.249,ارتداد زخم,113.6614,4,111.569,10,V31-0401,104.151,110.768,36443311.86,0.0,TRAILING_WIN,129.9,3.0,السياسة المعتمدة,40,CLOSED,,111.4965,AVGO_swing_rebound_approved,معتمد,104.151,AVGO,swing,0.0,2.33
18604134212.16,اختراق,11033.05,2024-01-12,55.1652,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-01-10,54.35,قاعدة اختراق,59.785,2,55.346,21,V31-0402,50.1738,54.822,186041342.12,0.0,TRAILING_WIN,165.49,1.5,السياسة المعتمدة,203,CLOSED,,55.1652,NVDA_monthly_breakout_approved,معتمد,50.1738,NVDA,monthly,0.0,0.87
19593681364.98,اختراق,20748.58,2024-01-19,57.5096,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-01-16,56.382,قاعدة اختراق,62.0202,3,57.6,21,V31-0403,52.0451,57.107,195936813.65,0.0,TRAILING_WIN,414.95,2.0,السياسة المعتمدة,368,CLOSED,,57.5096,NVDA_monthly_breakout_approved,معتمد,52.0451,NVDA,monthly,0.0,1.29
8272624785.59,اختراق,12381.72,2024-01-18,166.677,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2024-01-16,158.74,قاعدة اختراق,166.677,2,160.64,10,V31-0404,147.2653,160.17,82726247.86,0.0,WIN,619.09,5.0,السياسة المعتمدة,78,CLOSED,,160.3274,AMD_swing_breakout_approved,معتمد,147.2653,AMD,swing,0.0,0.9
9412262690.38,اختراق,12688.26,2024-01-19,170.8035,تحقق الهدف - تنفيذ خمس دقائق,14:55:00,2024-01-18,162.67,قاعدة اختراق,170.8035,1,162.67,10,V31-0405,149.8667,162.67,94122626.9,0.0,WIN,634.41,5.0,السياسة المعتمدة,78,CLOSED,,149.8667,AMD_swing_breakout_approved,معتمد,149.8667,AMD,swing,0.0,-0.0
537349601.59,اختراق,7639.52,2024-01-19,70.9384,تحقق الهدف - تنفيذ خمس دقائق,15:00:00,2024-01-18,68.21,قاعدة اختراق,70.9384,1,68.21,8,V31-0406,63.1957,68.21,5373496.02,0.0,WIN,305.58,4.0,السياسة المعتمدة,112,CLOSED,,63.1957,MRVL_swing_breakout_approved,معتمد,63.1957,MRVL,swing,0.0,-0.0
20656067082.65,اختراق,21535.74,2024-01-23,60.0859,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-01-19,59.491,قاعدة اختراق,65.4401,2,60.331,21,V31-0407,54.3326,59.654,206560670.83,0.0,TRAILING_WIN,215.36,1.0,السياسة المعتمدة,362,CLOSED,,60.0859,NVDA_monthly_breakout_approved,معتمد,54.3326,NVDA,monthly,0.0,0.27
10145882028.04,اختراق,12893.02,2024-01-25,182.9415,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2024-01-19,174.23,قاعدة اختراق,182.9415,4,180.58,10,V31-0408,160.3423,178.29,101458820.28,0.0,WIN,644.65,5.0,السياسة المعتمدة,74,CLOSED,,180.328,AMD_swing_breakout_approved,معتمد,160.3423,AMD,swing,0.0,2.33
580150805.81,اختراق,7747.72,2024-01-23,72.5016,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-01-19,71.08,قاعدة اختراق,73.9232,2,72.55,8,V31-0409,65.765,70.11,5801508.06,0.0,TRAILING_WIN,154.95,2.0,السياسة المعتمدة,109,CLOSED,,72.5016,MRVL_swing_breakout_approved,معتمد,65.765,MRVL,swing,0.0,-1.36
22238135549.47,اختراق,16567.74,2024-01-26,62.5892,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-01-24,61.362,قاعدة اختراق,67.4982,2,62.719,21,V31-0410,55.8768,61.617,222381355.49,0.0,TRAILING_WIN,331.34,2.0,السياسة المعتمدة,270,CLOSED,,62.5892,NVDA_monthly_breakout_approved,معتمد,55.8768,NVDA,monthly,0.0,0.42
25891197275.96,اختراق,22097.44,2024-02-06,69.468,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-02-02,66.16,قاعدة اختراق,72.776,2,69.497,21,V31-0411,60.468,69.332,258911972.76,0.0,TRAILING_WIN,1104.87,5.0,السياسة المعتمدة,334,CLOSED,,69.468,NVDA_monthly_breakout_approved,معتمد,60.468,NVDA,monthly,0.0,4.79
767920377.14,ارتداد,13235.88,2024-02-06,67.8676,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-02-02,67.53,ارتداد زخم,71.5818,2,68.05,25,V31-0412,59.3636,67.02,7679203.77,0.0,TRAILING_WIN,66.17,0.5,السياسة المعتمدة,196,CLOSED,,67.8676,MRVL_monthly_rebound_approved,معتمد,59.3636,MRVL,monthly,0.0,-0.76
27497125957.3,اختراق,22571.88,2024-02-09,70.4495,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-02-07,70.099,قاعدة اختراق,77.1089,2,70.794,21,V31-0413,63.5481,69.641,274971259.57,0.0,TRAILING_WIN,112.86,0.5,السياسة المعتمدة,322,CLOSED,,70.4495,NVDA_monthly_breakout_approved,معتمد,63.5481,NVDA,monthly,0.0,-0.65
27377511256.06,اختراق,22577.63,2024-02-13,74.297,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-02-09,72.133,قاعدة اختراق,79.3463,2,74.611,21,V31-0414,65.533,72.248,273775112.56,0.0,TRAILING_WIN,677.33,3.0,السياسة المعتمدة,313,CLOSED,,74.297,NVDA_monthly_breakout_approved,معتمد,65.533,NVDA,monthly,0.0,0.16
33779898100.13,اختراق,22854.56,2024-02-26,82.0722,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-02-22,78.538,قاعدة اختراق,86.3918,2,82.394,21,V31-0415,68.0341,78.817,337798981.0,0.0,TRAILING_WIN,1028.45,4.5,السياسة المعتمدة,291,CLOSED,,82.0722,NVDA_monthly_breakout_approved,معتمد,68.0341,NVDA,monthly,0.0,0.36
2438687018.63,ارتداد,13701.45,2024-02-26,131.7949,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-02-22,130.49,ارتداد زخم,137.0145,2,131.962,10,V31-0416,122.7193,129.637,24386870.19,0.0,TRAILING_WIN,137.01,1.0,السياسة المعتمدة,105,CLOSED,,131.7949,AVGO_swing_rebound_approved,معتمد,122.7193,AVGO,swing,0.0,-0.65
726438269.33,ارتداد,8264.37,2024-02-26,68.1978,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-02-22,67.19,ارتداد زخم,73.909,2,68.436,21,V31-0417,63.27,66.915,7264382.69,0.0,TRAILING_WIN,123.96,1.5,السياسة المعتمدة,123,CLOSED,,68.1978,ANET_monthly_rebound_approved,معتمد,63.27,ANET,monthly,0.0,-0.41
1012865513.6,ارتداد,4955.6,2024-02-27,78.146,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-02-23,76.24,ارتداد زخم,79.2896,2,78.25,10,V31-0418,73.85,77.56,10128655.14,0.0,TRAILING_WIN,123.89,2.5,السياسة المعتمدة,65,CLOSED,,78.146,SHOP_swing_rebound_approved,معتمد,73.85,SHOP,swing,0.0,1.73
1012865513.6,ارتداد,2973.36,2024-02-27,78.146,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-02-23,76.24,ارتداد زخم,80.8144,2,78.25,21,V31-0419,73.85,77.56,10128655.14,0.0,TRAILING_WIN,74.33,2.5,السياسة المعتمدة,39,CLOSED,,78.146,SHOP_monthly_rebound_approved,معتمد,73.85,SHOP,monthly,0.0,1.73
2467997882.94,ارتداد,23448.88,2024-02-29,158.1619,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:35:00,2024-02-27,157.375,ارتداد زخم,163.67,2,158.425,5,V31-0420,135.754,158.075,24679978.83,0.0,TRAILING_WIN,117.24,0.5,السياسة المعتمدة,149,CLOSED,,158.1619,PANW_swing_rebound_approved,معتمد,135.754,PANW,swing,0.0,0.44
2467997882.94,ارتداد,14006.38,2024-02-29,158.1619,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:35:00,2024-02-27,157.375,ارتداد زخم,166.8175,2,158.425,10,V31-0421,130.045,158.075,24679978.83,0.0,TRAILING_WIN,70.03,0.5,السياسة المعتمدة,89,CLOSED,,158.1619,PANW_monthly_rebound_approved,معتمد,130.045,PANW,monthly,0.0,0.44
10577933829.89,اختراق,23488.66,2024-03-01,202.1565,تحقق الهدف - تنفيذ خمس دقائق,14:00:00,2024-02-29,192.53,قاعدة اختراق,202.1565,1,192.53,10,V31-0422,175.7393,192.53,105779338.3,0.0,WIN,1174.43,5.0,السياسة المعتمدة,122,CLOSED,,175.7393,AMD_swing_breakout_approved,معتمد,175.7393,AMD,swing,0.0,-0.0
10847789586.08,اختراق,23911.52,2024-03-05,210.7456,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-03-01,202.64,قاعدة اختراق,212.772,2,211.01,10,V31-0423,185.3136,205.56,108477895.86,0.0,TRAILING_WIN,956.46,4.0,السياسة المعتمدة,118,CLOSED,,210.7456,AMD_swing_breakout_approved,معتمد,185.3136,AMD,swing,0.0,1.44
720931753.94,اختراق,14435.46,2024-03-05,79.9383,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-03-01,77.61,قاعدة اختراق,80.7144,2,80.09,8,V31-0424,71.6207,79.35,7209317.54,0.0,TRAILING_WIN,433.06,3.0,السياسة المعتمدة,186,CLOSED,,79.9383,MRVL_swing_breakout_approved,معتمد,71.6207,MRVL,swing,0.0,2.24
39042683860.28,اختراق,8683.97,2024-03-08,93.6507,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2024-03-04,85.137,قاعدة اختراق,93.6507,4,92.767,21,V31-0425,74.2487,92.669,390426838.6,0.0,WIN,868.4,10.0,السياسة المعتمدة,102,CLOSED,,92.3736,NVDA_monthly_breakout_approved,معتمد,74.2487,NVDA,monthly,0.0,8.85
810116849.55,اختراق,21074.83,2024-03-07,84.6248,تحقق الهدف - تنفيذ خمس دقائق,14:35:00,2024-03-06,81.37,قاعدة اختراق,84.6248,1,81.37,8,V31-0426,75.3757,81.37,8101168.5,0.0,WIN,842.99,4.0,السياسة المعتمدة,259,CLOSED,,75.3757,MRVL_swing_breakout_approved,معتمد,75.3757,MRVL,swing,0.0,0.0
3023507962.22,ارتداد,12694.35,2024-03-08,143.6832,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-03-06,139.4983,ارتداد زخم,145.0783,2,144.065,5,V31-0427,132.5,143.2425,30235079.62,0.0,TRAILING_WIN,380.82,3.0,السياسة المعتمدة,91,CLOSED,,143.6832,PANW_swing_rebound_approved,معتمد,132.5,PANW,swing,0.0,2.68
3023507962.22,ارتداد,7532.91,2024-03-08,143.6832,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-03-06,139.4983,ارتداد زخم,147.8683,2,144.065,10,V31-0428,130.045,143.2425,30235079.62,0.0,TRAILING_WIN,225.98,3.0,السياسة المعتمدة,54,CLOSED,,143.6832,PANW_monthly_rebound_approved,معتمد,130.045,PANW,monthly,0.0,2.68
861581026.47,اختراق,13359.13,2024-03-08,78.7476,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:50:00,2024-03-07,85.09,قاعدة اختراق,88.4936,1,85.09,8,V31-0429,78.7476,85.09,8615810.26,0.0,LOSS,-995.76,-7.45,السياسة المعتمدة,157,CLOSED,,78.7476,MRVL_swing_breakout_approved,معتمد,78.7476,MRVL,swing,0.0,-0.0
779741255.47,ارتداد,25101.91,2024-03-22,100.3126,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-03-12,95.083,ارتداد زخم,100.788,8,100.4295,25,V31-0430,87.1965,98.257,7797412.55,0.0,TRAILING_WIN,1380.62,5.5,السياسة المعتمدة,264,CLOSED,,100.3126,LRCX_monthly_rebound_approved,معتمد,87.1965,LRCX,monthly,0.0,3.34
3552254443.84,ارتداد,15021.01,2024-03-15,124.771,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-03-14,126.227,ارتداد زخم,132.5384,1,126.227,10,V31-0431,124.771,126.227,35522544.44,0.0,LOSS,-173.26,-1.15,السياسة المعتمدة,119,CLOSED,,124.771,AVGO_swing_rebound_approved,معتمد,124.771,AVGO,swing,0.0,0.0
1241910316.37,ارتداد,14978.88,2024-03-19,68.2074,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-03-15,66.87,ارتداد زخم,70.8822,2,68.22,25,V31-0432,63.53,67.2,12419103.16,0.0,TRAILING_WIN,299.58,2.0,السياسة المعتمدة,224,CLOSED,,68.2074,MRVL_monthly_rebound_approved,معتمد,63.53,MRVL,monthly,0.0,0.49
3683715526.03,ارتداد,15056.8,2024-03-21,133.98,تحقق الهدف - تنفيذ خمس دقائق,09:45:00,2024-03-20,127.6,ارتداد زخم,133.98,1,127.6,10,V31-0433,120.402,127.6,36837155.26,0.0,WIN,752.84,5.0,السياسة المعتمدة,118,CLOSED,,120.402,AVGO_swing_rebound_approved,معتمد,120.402,AVGO,swing,0.0,0.0
701951199.15,ترند,9111.17,2024-03-21,98.7043,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2024-03-20,94.908,متابعة ترند,98.7043,1,94.908,13,V31-0434,90.56,94.908,7019511.99,0.0,WIN,364.44,4.0,السياسة المعتمدة,96,CLOSED,,90.56,LRCX_swing_trend_approved,معتمد,90.56,LRCX,swing,0.0,0.0
944240455.98,ارتداد,26098.66,2024-04-11,140.9606,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-04-09,139.565,ارتداد زخم,145.1476,2,141.25,5,V31-0435,133.0302,140.5,9442404.56,0.0,TRAILING_WIN,260.97,1.0,السياسة المعتمدة,187,CLOSED,,140.9606,PANW_swing_rebound_approved,معتمد,133.0302,PANW,swing,0.0,0.67
944240455.98,ارتداد,15631.28,2024-04-11,140.9606,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-04-09,139.565,ارتداد زخم,147.9389,2,141.25,10,V31-0436,132.5,140.5,9442404.56,0.0,TRAILING_WIN,156.31,1.0,السياسة المعتمدة,112,CLOSED,,140.9606,PANW_monthly_rebound_approved,معتمد,132.5,PANW,monthly,0.0,0.67
623926797.75,ارتداد,26341.69,2024-04-17,65.3616,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,10:05:00,2024-04-16,65.69,ارتداد زخم,72.259,1,65.69,21,V31-0437,65.3616,65.69,6239267.98,0.0,LOSS,-131.69,-0.5,السياسة المعتمدة,401,CLOSED,,65.3616,ANET_monthly_rebound_approved,معتمد,65.3616,ANET,monthly,0.0,0.0
503491465.24,ارتداد,15801.0,2024-04-18,70.761,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-04-16,68.7,ارتداد زخم,71.448,2,71.0,10,V31-0438,68.015,69.41,5034914.65,0.0,TRAILING_WIN,474.03,3.0,السياسة المعتمدة,230,CLOSED,,70.761,SHOP_swing_rebound_approved,معتمد,68.015,SHOP,swing,0.0,1.03
